license_id, hospital_info2,00223/HCM-GPHĐ,"['1', 'Hộ kinh doanh Hoàng Hải', '30 Lý Chính Thắng, Phường 8, Quận 3, TP Hồ Chí Minh']"
74,03440/SYT-GPHĐ,"['3', 'Phòng khám Nội tổng hợp', '43/11 Lý Nam Đế, Phường 7, Quận 11, TP Hồ Chí Minh']",
74,00425/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Răng Hàm Mặt', '293 Chu Văn An, Phường 12, Quận Bình Thạnh, TP Hồ Chí Minh']",
74,02309/SYT-GPHĐ,"['1', '', '91 Công Chúa Ngọc Hân, Phường 12, Quận 11, TP.Hồ Chí Minh']",
75,01625/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Sản phụ khoa', '07 Nguyễn Huy Lượng, Phường 14, Quận Bình Thạnh, TP Hồ Chí Minh']",
75,00197/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Răng Hàm Mặt', '270 Lý Thái Tổ, Phường 1, Quận 3, TP Hồ Chí Minh']",
75,01738/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Ngoại (Chấn thương chỉnh hình)', '212/75/23 Nguyễn Thiện Thuật, Phường 3, Quận 3, TP Hồ Chí Minh']",
75,00758/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Sản phụ khoa', 'Lầu 2, Số 238 Bến Phú Định, Phường 16, Quận 8, TP Hồ Chí Minh']",
75,02264/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Nhi', '130 Nguyễn Thị Định, Phường Bình Trưng Tây, Quận 2, TP Hồ Chí Minh']",
75,02204/SYT-GPHĐ,"['4', 'PHÒNG KHÁM CHUYÊN KHOA SẢN PHỤ KHOA', '130 đường số 8, KDC Nam Long, Phường Tân Thuận Đông, Quận 7, TP Hồ Chí Minh']",
75,01362/SYT-GPHĐ,"['3', 'Phòng khám đa khoa Chi nhánh Công ty TNHH Y khoa Hoàng Anh Dũng', '154/6C Nguyễn Ảnh Thủ, Ấp Trung Chánh 2, Xã Trung Chánh, Huyện Hóc Môn, TP Hồ Chí Minh']",
75,04653/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Tai Mũi Họng', 'D1/35 Trịnh Như Khuê, Xã Bình Chánh, Huyện Bình Chánh, TP Hồ Chí Minh']",
75,03700/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Răng Hàm Mặt', '323 Phan Đình Phùng, Phường 15, Quận Phú Nhuận, TP Hồ Chí Minh']",
75,01056/HCM-GPHĐ,"['5', 'Phòng khám chuyên khoa Lao và Bệnh phổi', '114 Hùng Vương, Phường 9, Quận 5, TP Hồ Chí Minh']",
76,03403/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Răng Hàm Mặt', 'Tầng 3 số 32-34 Ngô Đức Kế, Phường Bến Nghé, Quận 1, TP Hồ Chí Minh']",
76,03153/SYT-GPHĐ,"['9', 'Phòng chẩn trị y học cổ truyền', '240 Bình Thới, Phường 10, Quận 11, TP Hồ Chí Minh']",
76,02521/SYT-GPHĐ,"['2', 'Phòng khám Nội tổng hợp', '60/4 Phước Hưng, Phường 8, Quận 5, TP Hồ Chí Minh']",
76,01248/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Tai Mũi Họng', 'Số 736 Quốc lộ 22, KP2, T.T.Củ Chi , Huyện Củ Chi, TP Hồ Chí Minh']",
76,03862/SYT-GPHĐ,"['5', 'Cơ sở dịch vụ tiêm (chích), thay băng, đếm mạch, đo nhiệt độ, đo huyết áp', '321 Thạch Lam, Phường Phú Thạnh, Quận Tân Phú, TP Hồ Chí Minh']",
76,03255/SYT-GPHĐ,"['6', 'Phòng khám Nội tổng hợp', '6/9 Lê Văn Lương, Ấp 3, Xã Nhơn Đức, Huyện Nhà Bè, TP Hồ Chí Minh']",
76,02746/HCM-GPHĐ,"['7', 'Phòng khám chuyên khoa Nội tiết (Công ty TNHH Dịch vụ Y khoa Đại Phước)', '18 Phạm Hữu Chí, Phường 12, Quận 5, TP Hồ Chí Minh']",
76,01748/SYT-GPHĐ,"['10', 'Phòng chẩn trị y học cổ truyền', '69 Triệu Quang Phục, Phường 10, Quận 5, TP Hồ Chí Minh']",
76,04747/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Ngoại niệu', '407 Hậu Giang, Phường 11, Quận 6, TP Hồ Chí Minh']",
77,00781/SYT-GPHĐ,"['10', 'Phòng khám Nội tổng hợp', 'Số 8 Đường 9, Khu phố 4, Phường Tam Bình, Quận Thủ Đức, TP Hồ Chí Minh']",
77,00628/SYT-GPHĐ,"['9', 'Phòng khám Nội tổng hợp', '118 Liên Tỉnh 5, Phường 6, Quận 8, TP Hồ Chí Minh']",
77,02300/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Nhi', '123 Đường số 11, Phường 11, Quận Gò Vấp, TP Hồ Chí Minh']",
77,03186/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa tâm thần', '274A Minh Phụng, Phường 2, Quận 11, TP Hồ Chí Minh']",
77,00276/SYT-GPHĐ,"['5', 'Phòng khám Nội tổng hợp', 'Số 14 Hồ Văn Tư, Khu phố 1, Phường Trường Thọ, Quận Thủ Đức, TP Hồ Chí Minh']",
77,00933/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Răng Hàm Mặt', '410 Hoàng Diệu, Phường 5, Quận 4, TP Hồ Chí Minh']",
77,04833/SYT-GPHĐ,"['1', 'Phòng chẩn trị y học cổ truyền', '40/4C Phan Văn Hớn, ấp 7, Xã Xuân Thới Thượng, Huyện Hóc Môn, TP Hồ Chí Minh']",
77,02723/SYT-GPHĐ,"['6', 'Phòng chẩn trị y học cổ truyền thuộc Chi nhánh Công ty TNHH Một thành viên Dịch vụ Du lịch Thương mại Đình Nguyễn - Trung tâm chăm sóc sức khỏe Uri', '21H Nguyễn Văn Trỗi, Phường 12, Quận Phú Nhuận, TP Hồ Chí Minh']",
78,01300/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Sản phụ khoa', '92-94 Nguyễn Thiện Thuật, Phường 2, Quận 3, TP Hồ Chí Minh']",
78,03659/SYT-GPHĐ,"['4', 'Phòng chẩn trị Y học cổ truyền', '88 Bình Thới, Phường 14, Quận 11, TP Hồ Chí Minh']",
78,01618/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Nội tiêu hóa', '12 Tuệ Tĩnh, Phường 13, Quận 11, TP Hồ Chí Minh']",
78,02938/SYT-GPHĐ,"['2', 'Phòng Chẩn trị Y học cổ truyền', '794 Võ Văn Kiệt, Phường 5, Quận 5, TP Hồ Chí Minh']",
78,04696/SYT-GPHĐ,"['1', 'Phòng chẩn trị y học cổ truyền', '38/23 Đường 147, KP3, Phường Phước Long B, Quận 9, TP Hồ Chí Minh']",
78,04231/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Sản phụ khoa', '6 Đường số 16 - Cư xá Lữ Gia, Phường 15, Quận 11, TP Hồ Chí Minh']",
78,01488/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Nội thần kinh', '297/24 Lý Thường Kiệt, Phường 15, Quận 11, TP Hồ Chí Minh']",
78,01946/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Da liễu', '16 Hòa Bình, Phường 5, Quận 11, TP Hồ Chí Minh']",
78,03378/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Tai Mũi Họng', '211 Đường số 29, Phường Bình Trị Đông B , Quận Bình Tân, TP Hồ Chí Minh']",
78,02008/SYT-GPHĐ,"['7', 'Phòng khám Nội tổng hợp', '18 Đông Hồ, Phường 4, Quận 8, TP Hồ Chí Minh']",
79,00124/SYT-GPHĐ,"['7', 'Công ty TNHH Tâm Gia An', '122B Trần Đình Xu, Phường Nguyễn Cư Trinh, Quận 1, TP Hồ Chí Minh']",
79,02059/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Da liễu', '201 Nguyễn Biểu, Phường 2, Quận 5, TP Hồ Chí Minh']",
79,00088/SYT-GPHĐ,"['10', 'Phòng khám Nội tổng hợp', '109G Lò Siêu, Phường 16, Quận 11, TP Hồ Chí Minh']",
79,01299/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Da liễu', '226 Bình Tiên, Phường 4, Quận 6, TP Hồ Chí Minh']",
79,01192/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Răng Hàm Mặt', '55 Hoàng Hoa Thám, Phường 6, Quận Bình Thạnh, TP Hồ Chí Minh']",
79,04141/SYT-GPHĐ,"['3', 'phòng khám nội tổng hợp', '31C Trần Bình Trọng, Phường 1, Quận 5, TP Hồ Chí Minh']",
79,04699/SYT-GPHĐ,"['9', 'Phòng khám Nội tổng hợp', '234C Nguyễn Văn Luông, Phường 11, Quận 6, TP Hồ Chí Minh']",
79,04473/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Răng Hàm Mặt', '678 Lê Hồng Phong, Phường 10, Quận 10, TP Hồ Chí Minh']",
79,03020/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Tai Mũi Họng', '90 Bà Hom, Phường 13, Quận 6, TP Hồ Chí Minh']",
80,03574/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Răng Hàm Mặt', 'A1/12 Ấp 1, Nguyễn Cửu Phú, Xã Tân Kiên, Huyện Bình Chánh, TP Hồ Chí Minh']",
80,01691/SYT-GPHĐ,"['9', 'Phòng khám đa khoa (Phòng khám số 2) thuộc Công ty TNHH Phòng khám Gia Đình Thành phố Hồ Chí Minh', 'Tòa nhà The Manor, số 91 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TP Hồ Chí Minh']",
80,00692/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Sản Phụ khoa', '25 Phạm Văn Hai, Phường 1, Quận Tân Bình, TP Hồ Chí Minh']",
80,01534/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Răng Hàm Mặt', '15G Đường số 17, Phường Tân Kiểng, Quận 7, TP Hồ Chí Minh']",
80,00979/SYT-GPHĐ,"['5', 'Phòng khám Nội tổng hợp', '228 Đỗ Xuân Hợp, Phường Phước Long A, Quận 9, TP Hồ Chí Minh']",
80,04308/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Sản phụ khoa', '35/22 Nguyễn Quý Anh, Phường Tân Sơn Nhì, Quận Tân Phú, TP Hồ Chí Minh']",
80,02672/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Chấn thương chỉnh hình', '51 Bông Sao, Phường 5, Quận 8, TP Hồ Chí Minh']",
80,04962/SYT-GPHĐ,"['2', 'Phòng khám Chẩn đoán hình ảnh', '564 Nguyễn Chí Thanh, Phường 7, Quận 11, TP Hồ Chí Minh']",
80,02278/SYT-GPHĐ,"['1', 'Phòng khám Nội tổng hợp', '70B Trần Đình Xu, Phường Cô Giang, Quận 1, TP Hồ Chí Minh']",
81,01219/SYT-GPHĐ,"['10', 'PHÒNG CHẨN TRỊ Y HỌC CỔ TRUYỀN', '63 Tăng Nhơn Phú, KP2, Phường Phước Long B, Quận 9, TP Hồ Chí Minh']",
81,03544/SYT-GPHĐ,"['2', 'Phòng khám Nội tổng hợp', '84 Đường số 10, Phường 13, Quận 6, TP Hồ Chí Minh']",
81,04077/SYT-GPHĐ,"['1', 'Phòng chẩn trị y học cổ truyền', 'F6/7 Tỉnh lộ 10, Ấp 6, Xã Lê Minh Xuân, Huyện Bình Chánh, TP Hồ Chí Minh']",
81,02185/HCM-GPHĐ,"['9', 'Phòng khám chuyên khoa Phẫu thuật thẩm mỹ', '257 Lương Nhữ Học, Phường 12, Quận 5, TP Hồ Chí Minh']",
81,03389/SYT-GPHĐ,"['4', 'Phòng Chẩn trị Y học cổ truyền', '14/7B Ấp Trung Đông, Xã Thới Tam Thôn , Huyện Hóc Môn, TP Hồ Chí Minh']",
81,01531/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Mắt', '06 Đường Số 4, Khu phố 5, Phường An Lạc A , Quận Bình Tân, TP Hồ Chí Minh']",
81,04391/SYT-GPHĐ,"['6', 'Phòng khám Nội tổng hợp', '15 Đường số 18, Phường 4, Quận 8, TP Hồ Chí Minh']",
81,04418/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Chấn thương chỉnh hình', '31/37 Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TP Hồ Chí Minh']",
81,01541/HCM-GPHĐ,"['8', 'Phòng khám chuyên khoa Răng Hàm Mặt thuộc Chi nhánh Công ty TNHH Nha khoa Lan Anh', '130 Hà Huy Tập KP Nam Long I (H12) thuộc khu A - Đô thị mới Nam Thành phố (số cũ: B3-13 Hà Huy Tập, KP Nam Long I), Phường Tân Phong, Quận 7, TP Hồ Chí Minh']",
81,04399/SYT-GPHĐ,"['3', 'Phòng Chẩn trị Y học cổ truyền', 'Số 843/17 Quốc lộ 22, Tổ 2, Khu phố 5, T.T.Củ Chi , Huyện Củ Chi, TP Hồ Chí Minh']",
82,04204/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Chấn thương chỉnh hình', '480/10 Nguyễn Tri Phương, Phường 9, Quận 10, TP Hồ Chí Minh']",
82,01867/SYT-GPHĐ,"['8', 'PHÒNG CHẨN TRỊ Y HỌC CỔ TRUYỀN', '43E/2 Tổ 12, Khu phố 2, Phường Hiệp Thành, Quận 12, TP Hồ Chí Minh']",
82,03660/SYT-GPHĐ,"['7', 'Phòng chẩn trị Y học cổ truyền thuộc Công ty TNHH Đông Y Dược Sài Gòn', '12 Đường số 14, KP 4, Phường Linh Đông, Quận Thủ Đức, TP Hồ Chí Minh']",
82,02706/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Ngoại (Chấn thương chỉnh hình)', '133 Tạ Uyên, Phường 4, Quận 11, TP Hồ Chí Minh']",
82,00645/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Răng Hàm Mặt', '317 Bùi Hữu Nghĩa, Phường 1, Quận Bình Thạnh, TP Hồ Chí Minh']",
82,02368/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Ngoại lồng ngực', '399/30 Nguyễn Đình Chiểu, Phường 5, Quận 3, TP Hồ Chí Minh']",
82,03868/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Nhi', '386/24 Lê Văn Sỹ, Phường 14, Quận 3, TP Hồ Chí Minh']",
82,05359/SYT-GPHĐ,"['1', 'Phòng khám nội tổng hợp', '38/100C Lãnh Binh Thăng, Phường 13, Quận 11, TP Hồ Chí Minh']",
82,01077/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Tai Mũi Họng', 'C7/06 Ấp 4A, Xã Bình Hưng, Huyện Bình Chánh, TP Hồ Chí Minh']",
82,03152/SYT-GPHĐ,"['2', 'Phòng Chẩn trị Y học cổ truyền', '25A TA19, KP2, Phường Thới An, Quận 12, TP Hồ Chí Minh']",
83,03219/SYT-GPHĐ,"['9', 'Phòng khám Nội tổng hợp', '583 Tỉnh lộ 15, Tổ 12, Ấp 7, Xã Tân Thạnh Đông, Huyện Củ Chi, TP Hồ Chí Minh']",
83,00047/SYT-GPHĐ,"['8', 'Phòng Khám Nội Tổng Hợp', '221/2A Phạm Văn Chí, Phường 3, Quận 6, TP Hồ Chí Minh']",
83,00752/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Răng Hàm Mặt', '149 Chu Văn An, Phường 26, Quận Bình Thạnh, TP Hồ Chí Minh']",
83,00401/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Răng Hàm Mặt', '377/10 Phan Văn Trị, Phường 11, Quận Bình Thạnh, TP Hồ Chí Minh']",
83,04408/HCM-GPHĐ,"['1', 'Phòng khám chuyên khoa Sản phụ khoa', 'D13/52A Ấp 4, Xã Bình Chánh, Huyện Bình Chánh, TP Hồ Chí Minh']",
83,03365/SYT-GPHĐ,"['5', 'Phòng khám Nội tổng hợp', '71/1 Cô Bắc, Phường Cô Giang, Quận 1, TP Hồ Chí Minh']",
83,05142/SYT-GPHĐ,"['4', 'Trạm Y tế Xã Lý Nhơn Huyện Cần Giờ', 'Dương Văn Hạnh, Tổ 13, Ấp Lý Thái Bữu, Xã Lý Nhơn, Huyện Cần Giờ, TP Hồ Chí Minh']",
83,03881/SYT-GPHĐ,"['3', 'Phòng chẩn trị y học cổ truyền', '101 Hoàng Bật Đạt, Phường 15, Quận Tân Bình, TP Hồ Chí Minh']",
83,03055/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Tai Mũi Họng', '35 Tân Hòa Đông, Phường 14, Quận 6, TP Hồ Chí Minh']",
84,05166/SYT-GPHĐ,"['7', 'Trạm Y tế Phường Cầu Ông Lãnh Quận 1', '242 Võ Văn Kiệt (số cũ: 168 Bến Chương Dương), Phường Cầu Ông Lãnh, Quận 1, TP Hồ Chí Minh']",
84,02452/SYT-GPHĐ,"['6', 'Phòng khám Nội tổng hợp', '123 Quốc lộ 13 cũ, KP 3, Phường Hiệp Bình Phước, Quận Thủ Đức, TP Hồ Chí Minh']",
84,04109/SYT-GPHĐ,"['5', 'phòng khám nội tổng hợp', '902/1 Lê Văn Lương, Ấp 5, Xã Phước Kiểng, Huyện Nhà Bè, TP Hồ Chí Minh']",
84,03196/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Nhi', '147 Ni Sư Huỳnh Liên, Phường 10, Quận Tân Bình, TP Hồ Chí Minh']",
84,03242/SYT-GPHĐ,"['3', 'PHÒNG KHÁM CHUYÊN KHOA SẢN PHỤ KHOA', '357A Nguyễn Trọng Tuyển, Phường 1, Quận Tân Bình, TP Hồ Chí Minh']",
84,05248/SYT-GPHĐ,"['2', 'Trạm Y tế Phường Tân Tạo A Quận Bình Tân', '2 Đường số 2, KP3, Phường Tân Tạo A , Quận Bình Tân, TP Hồ Chí Minh']",
84,04693/HCM-GPHĐ,"['1', 'Phòng khám chuyên khoa Nội thần kinh', '786/2 Lê Văn Lương, Ấp 5, Xã Phước Kiểng, Huyện Nhà Bè, TP Hồ Chí Minh']",
84,01753/SYT-GPHĐ,"['10', 'PHÒNG CHẨN TRỊ Y HỌC CỔ TRUYỀN', '158 Triệu Quang Phục, Phường 11, Quận 5, TP Hồ Chí Minh']",
84,01752/SYT-GPHĐ,"['9', 'Phòng chẩn trị Y học cổ truyền', '123/5 Lê Lợi, Phường 3, Quận Gò Vấp, TP Hồ Chí Minh']",
84,01754/SYT-GPHĐ,"['8', 'Phòng chẩn trị y học cổ truyền', '505/10D Mã Lò, Phường Bình Hưng Hòa A , Quận Bình Tân, TP Hồ Chí Minh']",
85,03032/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Mắt', '465 Bà Hạt, Phường 8, Quận 10, TP Hồ Chí Minh']",
85,01945/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Nhi', '423/18 Nguyễn Kiệm, Phường 9, Quận Phú Nhuận, TP Hồ Chí Minh']",
85,03284/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Ngoại', '232/5 Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, TP Hồ Chí Minh']",
85,02898/SYT-GPHĐ,"['3', 'Phòng khám Nội tổng hợp', '523 Hậu Giang, Phường 11, Quận 6, TP Hồ Chí Minh']",
85,03327/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Mắt', '417 Sư Vạn Hạnh (nối dài), Phường 12, Quận 10, TP Hồ Chí Minh']",
85,04957/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Phục hồi chức năng', '947 Trần Hưng Đạo, Phường 1, Quận 5, TP Hồ Chí Minh']",
85,03217/SYT-GPHĐ,"['6', 'Phòng Chẩn trị Y học cổ truyền', '427 Xa Lộ Hà Nội, Tổ 5, Khu Phố 6, Phường Trường Thọ, Quận Thủ Đức, TP Hồ Chí Minh']",
85,03859/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Sản phụ khoa', '98 Quách Đình Bảo, Phường Phú Thạnh, Quận Tân Phú, TP Hồ Chí Minh']",
85,01710/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Ngoại', '587 KP2 Nguyễn Thị Thập, Phường Tân Phong, Quận 7, TP Hồ Chí Minh']",
86,03435/SYT-GPHĐ,"['2', 'Phòng khám Nội tổng hợp', '784 Nguyễn Chí Thanh, Phường 4, Quận 11, TP Hồ Chí Minh']",
86,02243/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Sản phụ khoa', '572/10 Âu Cơ, Phường 10, Quận Tân Bình, TP Hồ Chí Minh']",
86,00582/SYT-GPHĐ,"['4', 'PHÒNG KHÁM CHUYÊN KHOA NHI', '49B Đường 16, Phường 4, Quận 8, TP Hồ Chí Minh']",
86,00424/HCM-GPHĐ,"['5', 'Phòng khám chuyên khoa Răng Hàm Mặt thuộc Công ty TNHH Nha khoa Kim Xuân Smile', '165 Ngô Tất Tố, Phường 22, Quận Bình Thạnh, TP Hồ Chí Minh']",
86,03740/SYT-GPHĐ,"['6', 'Phòng khám Nội tổng hợp', '019A Lô A, Chung cư Phạm Thế Hiển, Phường 4, Quận 8, TP Hồ Chí Minh']",
86,03656/HCM-GPHĐ,"['7', 'PHÒNG KHÁM CHUYÊN KHOA RĂNG HÀM MẶT ( CHI NHÁNH 008 - CÔNG TY TNHH NHA KHOA TÂM ĐỨC SMILE)', '2A Nguyễn Oanh, Phường 7, Quận Gò Vấp, TP Hồ Chí Minh']",
86,03494/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Chấn thương chỉnh hình', '191 Nguyễn Lâm, Phường 6, Quận 10, TP Hồ Chí Minh']",
86,04798/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Răng hàm mặt thuộc Phòng khám Nha khoa Quốc Tế Sài Gòn', 'Tầng 3, số 42-44 đường số 6, khu phố Hưng Phước III, khu A - Đô thị mới Nam Thành phố, Phường Tân Phong, Quận 7, TP Hồ Chí Minh']",
86,03136/SYT-GPHĐ,"['3', 'Phòng khám Nội tổng hợp', '06 Lê Lai, Phường 12, Quận Tân Bình, TP Hồ Chí Minh']",
86,03137/SYT-GPHĐ,"['8', 'Phòng khám Nội tổng hợp', '106 Lê Đại Hành, Phường 7, Quận 11, TP Hồ Chí Minh']",
87,04203/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Chấn thương chỉnh hình', '109/24/24 Dương Bá Trạc, Phường 1, Quận 8, TP Hồ Chí Minh']",
87,00188/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Sản phụ khoa', '77 Huỳnh Tịnh Của, Phường 8, Quận 3, TP Hồ Chí Minh']",
87,01777/SYT-GPHĐ,"['4', 'Phòng khám Nội tổng hợp', '59 Đường 320 Bông Sao, Phường 5, Quận 8, TP Hồ Chí Minh']",
87,01277/SYT-GPHĐ,"['5', 'Phòng khám Nội tổng hợp', '226 Bình Tiên, Phường 4, Quận 6, TP Hồ Chí Minh']",
87,05280/SYT-GPHĐ,"['6', 'Trạm Y tế Phường 11 Quận 11', '351/7B Cư xá Lê Đại Hành, Phường 11, Quận 11, TP Hồ Chí Minh']",
87,00946/SYT-GPHĐ,"['8', 'Phòng khám Nội tổng hợp', '44 Phước Hưng, Phường 8, Quận 5, TP Hồ Chí Minh']",
87,04865/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Nhi', '410 Phan Huy Ích, Phường 12, Quận Gò Vấp, TP Hồ Chí Minh']",
87,00548/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Răng Hàm Mặt', '275/24 Bạch Đằng, Phường 15, Quận Bình Thạnh, TP Hồ Chí Minh']",
87,04918/SYT-GPHĐ,"['10', 'Phòng khám Nội tổng hợp (thuộc Công ty TNHH Bác sĩ Quốc)', 'D20A/42 Đoàn Nguyễn Tuân, Ấp 4, Xã Hưng Long, Huyện Bình Chánh, TP Hồ Chí Minh']",
87,04731/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Da liễu', '11 Trần Khánh Dư, Phường Tân Định, Quận 1, TP Hồ Chí Minh']",
88,00107/SYT-GPHĐ,"['2', 'Phòng Khám chuyên khoa Nhi', '145 Trần Não, Phường Bình An, Quận 2, TP Hồ Chí Minh']",
88,03556/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Ung Bướu', '180A Nguyễn Đình Chính, Phường 11, Quận Phú Nhuận, TP Hồ Chí Minh']",
88,01320/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Sản Phụ khoa', '224A Hồ Văn Huê, Phường 9, Quận Phú Nhuận, TP Hồ Chí Minh']",
88,02600/SYT-GPHĐ,"['5', 'phòng khám chuyên khoa nhi', '440/55 Nguyễn Kiệm, Phường 3, Quận Phú Nhuận, TP Hồ Chí Minh']",
88,03483/SYT-GPHĐ,"['6', 'Công ty TNHH Phòng khám đa khoa Thành Mỹ', '131 Tân Hương, P.Tân Quý, Quận Tân Phú, TP.Hồ Chí Minh']",
88,02018/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Răng Hàm Mặt', '204/52 Nơ Trang Long, Phường 12, Quận Bình Thạnh, TP Hồ Chí Minh']",
88,00459/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Sản phụ khoa', '24B Quách Vũ, Phường Hiệp Tân, Quận Tân Phú, TP Hồ Chí Minh']",
88,01256/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Mắt', '11 Lê Lộ, Phường Phú Thạnh, Quận Tân Phú, TP Hồ Chí Minh']",
88,01412/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Sản Phụ khoa', '139 Đào Duy Từ, Phường 5, Quận 10, TP Hồ Chí Minh']",
88,00889/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Sản phụ khoa', '1 Đường 270, Phường Phước Long A, Quận 9, TP Hồ Chí Minh']",
89,00476/HCM-GPHĐ,"['1', 'Phòng khám chuyên khoa Răng Hàm Mặt', '51 Đường 23, Phường 10, Quận 6, TP Hồ Chí Minh']",
89,04016/SYT-GPHĐ,"['2', 'Phòng khám đa khoa thuộc Công ty TNHH Dịch vụ Thương mại Y tế Một Không Năm', '105/4A Lê Văn Khương, Phường Hiệp Thành, Quận 12, TP Hồ Chí Minh']",
89,04394/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Răng Hàm Mặt', '402 Huỳnh Văn Bánh, Phường 14, Quận Phú Nhuận, TP Hồ Chí Minh']",
89,01949/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Tai Mũi Họng', '480 Trường Chinh, Phường 13, Quận Tân Bình, TP Hồ Chí Minh']",
89,01594/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Răng Hàm Mặt', '110 Lê Thị Hồng, Phường 17, Quận Gò Vấp, TP Hồ Chí Minh']",
89,05202/SYT-GPHĐ,"['7', 'phòng khám nội tổng hợp', '576 Phạm Thế Hiển, Phường 4, Quận 8, TP Hồ Chí Minh']",
89,01046/SYT-GPHĐ,"['8', 'Phòng khám Nội tổng hợp', '366 Trần Hưng Đạo, Phường 2, Quận 5, TP Hồ Chí Minh']",
89,03719/HCM-GPHĐ,"['9', 'HỘ KINH DOANH NHA KHOA CHÂU ÂU', '525 Bà Hạt, Phường 8, Quận 10, TP Hồ Chí Minh']",
89,00521/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Răng Hàm Mặt', '446 Lê Đức Thọ, Phường 17, Quận Gò Vấp, TP Hồ Chí Minh']",
90,04234/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Sản phụ khoa', '30/12 Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1, TP Hồ Chí Minh']",
