page_num, license_id, hospital_info
663,02203/HCM-GPHĐ,"['9', 'Chi nhánh Công ty TNHH Nha khoa Thẩm mỹ Minh Anh', '79 Trần Quang KhảiPhường Tân Định Quận 1 TP. Hồ Chí Minh']"
663,07327/HCM-GPHĐ,"['8', 'Hộ kinh doanh Trung tâm thẩm mỹ BS. Thắng', '91 Trần Quang KhảiPhường Tân Định Quận 1 TP. Hồ Chí Minh']"
663,06199/HCM-GPHĐ,"['2', 'Phòng Khám Chuyên Khoa Da liễu (Thuộc Công ty TNHH Thế giới Sắc Đẹp)', '42E Võ Thị Sau, Phường Tân Định, Quận 1, TP Hồ Chí Minh']"
663,07371/HCM-GPHĐ,"['4', 'Công ty TNHH Artdent Group', '68/15A Trần Quang KhảiPhường Tân Định Quận 1 TP. Hồ Chí Minh']"
663,06799/HCM-GPHĐ,"['3', 'Công ty TNHH Tacestyle - Phòng khám chuyên khoa Răng Hàm Mặt Lamoaz', '72 Nguyễn Cư TrinhPhường Phạm Ngũ Lão Quận 1 TP. Hồ Chí Minh']"
663,01635/HCM-GPHĐ,"['1', 'Hộ kinh doanh Nha khoa Cali Dentist', '154 Cống QuỳnhPhường Phạm Ngũ Lão Quận 1 TP. Hồ Chí Minh']"
664,04760/HCM-GPHĐ,"['10', 'Hộ kinh doanh Phòng khám Răng Hàm Mặt An Phú', 'Số 2 Đường M, Khu dân cư Lakeview CityPhường An Phú Quận 2 TP. Hồ Chí Minh']"
664,03759/HCM-GPHĐ,"['8', 'Phòng khám chuyên khoa Da liễu số 8 - Công ty TNHH Một thành viên Double N Aesthetics Việt Nam', 'Tầng 4, Estella Place, 88, Phường An Phú, Quận 2, TP Hồ Chí Minh']"
664,04828/HCM-GPHĐ,"['9', 'Công ty TNHH Thương mại Xuất nhập khẩu thiết bị Y tế Khang Đạt', '40 đường số 5A, Khu phố 5Phường An Phú Quận 2 TP. Hồ Chí Minh']"
664,07213/HCM-GPHĐ,"['2', 'Công ty TNHH Duy Sanh Đường', '38/10/22N Trần Khắc ChânPhường Tân Định Quận 1 TP. Hồ Chí Minh']"
665,06839/HCM-GPHĐ,"['10', 'Công ty Cổ phần Edoctor', 'Lầu 9, Tòa nhà Tuildonai, 119 Điện Biên PhủPhường Đa Kao Quận 1 TP. Hồ Chí Minh']"
665,06542/HCM-GPHĐ,"['1', 'Chi nhánh Thẩm mỹ viện Nevada - Công ty TNHH Đầu tư Quốc tế NeVa', '391E Trần Hưng ĐạoPhường Cầu Kho Quận 1 TP. Hồ Chí Minh']"
665,00799/HCM-GPHĐ,"['2', 'Chi nhánh Thẩm mỹ viện Nevada - Công ty TNHH Đầu tư Quốc tế NeVa', '391E Trần Hưng ĐạoPhường Cầu Kho Quận 1 TP. Hồ Chí Minh']"
665,05608/HCM-GPHĐ,"['3', 'Chi nhánh Công ty TNHH Một thành viên Thương mại Thủy Lộc', '79 Trần Hưng ĐạoPhường Cầu Ông Lãnh Quận 1 TP. Hồ Chí Minh']"
665,07393/HCM-GPHĐ,"['5', 'Nha khoa Tâm An thuộc Công ty TNHH Khánh Tâm An', 'số 5 Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TP Hồ Chí Minh']"
665,06978/HCM-GPHĐ,"['9', 'Chi nhánh Quận 1 - Công ty TNHH Taza Group', '29 Nguyễn Huy TựPhường Đa Kao Quận 1 TP. Hồ Chí Minh']"
666,06722/HCM-GPHĐ,"['1', 'Công ty TNHH Y tế Tâm Anh', '14 Đường 35Phường Cát Lái Quận 2 TP. Hồ Chí Minh']"
666,02484/HCM-GPHĐ,"['3', 'Hộ kinh doanh Phòng khám nhi Thiên Thần Nhỏ', '14M Quốc HươngPhường Thảo Điền Quận 2 TP. Hồ Chí Minh']"
666,07285/HCM-GPHĐ,"['6', 'Công ty Cổ phần Helen Care', '224 Nguyễn Văn HưởngPhường Thảo Điền Quận 2 TP. Hồ Chí Minh']"
667,06671/HCM-GPHĐ,"['3', 'Công ty Cổ phần Xuất Nhập khẩu MQ', '280 Lê Văn SỹPhường 1 Quận 3 TP. Hồ Chí Minh']"
667,05333/HCM-GPHĐ,"['9', 'Trạm Y tế Phường 2 Quận 3', '64 Lý Thái TổPhường 2 Quận 3 TP. Hồ Chí Minh']"
667,07297/HCM-GPHĐ,"['8', 'Phòng khám chuyên khoa Chấn thương chỉnh hình', '487B Nguyễn Đình ChiểuPhường 2 Quận 3 TP. Hồ Chí Minh']"
667,06168/HCM-GPHĐ,"['6', 'Công ty TNHH Một thành viên Phòng khám đa khoa Thanh Quan', '54, Phường 2, Quận 3, TP Hồ Chí Minh']"
668,06911/HCM-GPHĐ,"['8', 'Trung tâm Y tế Quận 3', '329/1D Điện Biên PhủPhường 4 Quận 3 TP. Hồ Chí Minh']"
668,06991/HCM-GPHĐ,"['9', 'Chi nhánh Công ty Trách nhiệm hữu hạn HSEALL - Phòng khám Da liễu và Chăm sóc sắc đẹp KIRA', '298 Nguyễn Thị Minh KhaiPhường 5 Quận 3 TP. Hồ Chí Minh']"
668,07123/HCM-GPHĐ,"['4', 'Phòng khám chuyên khoa Tai Mũi Họng DHA (thuộc Công ty Cổ phần Y tế Việt Anh)', '420 Nguyễn Đình ChiểuPhường 4 Quận 3 TP. Hồ Chí Minh']"
668,07075/HCM-GPHĐ,"['5', 'Chi nhánh Thành phố Hồ Chí Minh - Công ty Cổ phần Đầu tư Quốc tế - Mega GangNam', '15 Nguyễn HiềnPhường 4 Quận 3 TP. Hồ Chí Minh']"
669,06020/HCM-GPHĐ,"['2', 'Chi nhánh Công ty TNHH Xuất nhập khẩu V Ultra - Cửa hàng Dermaster Việt Nam', '41/6A Phạm Ngọc ThạchPhường 6 Quận 3 TP. Hồ Chí Minh']"
669,02481/HCM-GPHĐ,"['3', 'VI-VA-CỜ-LI-NÍCH', '32 Nguyễn Thị DiệuPhường 6 Quận 3 TP. Hồ Chí Minh']"
669,01483/HCM-GPHĐ,"['5', 'Công ty Cổ phần Bệnh viện PACIFIC', '4-4B Lê Quý ĐônPhường 6 Quận 3 TP. Hồ Chí Minh']"
669,04093/HCM-GPHĐ,"['9', 'Phòng khám chuyên khoa Thẩm mỹ ( thuộc Công ty TNHH Thẩm mỹ Quốc tế A&A)', '63 Ngô Thời Nhiệm, Phường 6, Quận 3, TP Hồ Chí Minh']"
669,07389/HCM-GPHĐ,"['10', 'Phòng khám chuyên khoa Phẫu thuật thẩm mỹ (Thuộc Công ty TNHH TATOO Sài Gòn Bê Trần)', '306/1 Nguyễn Thị Minh Khai, Phường 5, Quận 3, TP Hồ Chí Minh']"
670,06064/HCM-GPHĐ,"['7', 'Công ty TNHH Y tế An Bình', '28 Đường 49Phường Bình Trưng Đông Quận 2 TP. Hồ Chí Minh']"
670,04860/HCM-GPHĐ,"['5', 'Công ty TNHH Bệnh viện Quốc tế KAIYEN', '99 Trần Não, Khu phố 4Phường Bình An Quận 2 TP. Hồ Chí Minh']"
670,05879/HCM-GPHĐ,"['6', 'Hộ kinh doanh Phòng khám Nhi khoa BS Hồ Minh Nguyệt', 'số 919 Nguyễn Duy TrinhPhường Bình Trưng Đông Quận 2 TP. Hồ Chí Minh']"
670,07391/HCM-GPHĐ,"['1', 'Phòng Khám Chuyên Khoa Nhi ( Thuộc Công ty Cổ phần Sen Búp)', '169/30 Lương Định Của, Phường An Khanh, Quận 2, TP Hồ Chí Minh']"
670,07060/HCM-GPHĐ,"['8', 'Hộ kinh doanh Trương Kim Tri', '94/9 Đường số 39Phường Bình Trưng Tây Quận 2 TP. Hồ Chí Minh']"
670,07029/HCM-GPHĐ,"['3', 'Hộ kinh doanh Phòng khám sản phụ khoa Hồng Đức', 'Số 184 Trần Não, Khu phố 2Phường Bình An Quận 2 TP. Hồ Chí Minh']"
670,04030/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Răng Hàm Mặt Tâm Phúc', 'số 357 Lê Văn ThịnhPhường Cát Lái Quận 2 TP. Hồ Chí Minh']"
671,02163/HCM-GPHĐ,"['2', '209 Phòng khám Mắt', '209, Phường 7, Quận 3, TP Hồ Chí Minh']"
671,07208/HCM-GPHĐ,"['6', 'Viện thẩm mỹ quốc tế Pháp Việt thuộc Công ty TNHH Viện thẩm mỹ Pháp Việt', '729 Hoàng SaPhường 7 Quận 3 TP. Hồ Chí Minh']"
671,07298/HCM-GPHĐ,"['4', 'Cửa hàng kinh doanh thiết bị trợ thính Stella thuộc Công ty TNHH Trung tâm trợ thính Stella', '177-179-181 Trần Quốc ThảoPhường 7 Quận 3 TP. Hồ Chí Minh']"
671,07345/HCM-GPHĐ,"['3', 'Phòng khám Tai Mũi Họng - Thính Học - Tiền Đình', '146 Trần Quốc ThảoPhường 7 Quận 3 TP. Hồ Chí Minh']"
671,06817/HCM-GPHĐ,"['1', 'Chi nhánh 1 Công ty TNHH Chất lượng cuộc sống Kim Cương - Trung tâm chống lão hóa da Diamond', '179 Võ Thị SáuPhường 7 Quận 3 TP. Hồ Chí Minh']"
671,06980/HCM-GPHĐ,"['8', 'Hộ kinh doanh phòng khám Mắt', '164D, Phường 8, Quận 3, TP Hồ Chí Minh']"
672,05722/HCM-GPHĐ,"['3', 'Công ty TNHH Vigor Health', '102 A Trương ĐịnhPhường 9 Quận 3 TP. Hồ Chí Minh']"
672,02013/HCM-GPHĐ,"['7', 'Phòng Khám Chuyên Khoa Răng Hàm Mặt', '36 Phan Văn Hân, Phường 19, Quận Bình Thạnh, TP Hồ Chí Minh']"
672,04445/HCM-GPHĐ,"['9', 'Công ty TNHH Phòng khám đa khoa Thiện Minh', 'Số 006 Tòa nhà H1 Hoàng DiệuPhường 9 Quận 4 TP. Hồ Chí Minh']"
672,07172/HCM-GPHĐ,"['10', 'Phòng khám chuyên khoa Cột sống - Cơ xương khớp', '122/34/21C Tôn ĐảnPhường 10 Quận 4 TP. Hồ Chí Minh']"
672,07222/HCM-GPHĐ,"['1', 'Phòng khám Đau - YHCT', '49/1B Trần Văn ĐangPhường 9 Quận 3 TP. Hồ Chí Minh']"
672,07102/HCM-GPHĐ,"['5', 'Hộ kinh doanh Nha khoa Vạn Hạnh 1', 'số 19-19A Trần Quang DiệuPhường 13 Quận 3 TP. Hồ Chí Minh']"
673,07261/HCM-GPHĐ,"['1', 'Phòng mạch BS Đoàn Hữu Huy', '346 Đoàn Văn BơPhường 10 Quận 4 TP. Hồ Chí Minh']"
673,06685/HCM-GPHĐ,"['7', 'Phòng chẩn trị Y học cổ truyền Dân tộc Ân Nghĩa Đường', '55 Lương Nhữ HọcPhường 1 Quận 5 TP. Hồ Chí Minh']"
673,03083/HCM-GPHĐ,"['8', 'Công ty TNHH Phòng khám Quốc tế Việt Úc', '819 Trần Hưng ĐạoPhường 1 Quận 5 TP. Hồ Chí Minh']"
673,06676/HCM-GPHĐ,"['9', 'Công ty Cổ phần Kỳ Bá Linh', '57-59-61-63 Hải Thượng Lãn ÔngPhường 1 Quận 5 TP. Hồ Chí Minh']"
674,06953/HCM-GPHĐ,"['8', 'Phòng khám chuyên khoa thẩm mỹ thuộc Chi nhánh Công ty TNHH Thẩm mỹ viện Thủy Tiên', '352 Cao thắng, Phường 12, Quận 10, TP Hồ Chí Minh']"
674,02771/HCM-GPHĐ,"['9', 'Phòng khám BS Quách Trọng Đức', '20 Tăng Bạt HổPhường 2 Quận 5 TP. Hồ Chí Minh']"
674,02436/HCM-GPHĐ,"['10', 'Chi nhánh Công ty TNHH Phòng khám Bác sĩ gia đình Sài Gòn', '03 Tăng Bạt HổPhường 2 Quận 5 TP. Hồ Chí Minh']"
674,07293/HCM-GPHĐ,"['2', 'Hộ kinh doanh Phòng khám bệnh từ thiện Hội Đông Y Quận 5', '186A Lương Nhữ HọcPhường 1 Quận 5 TP. Hồ Chí Minh']"
674,07036/HCM-GPHĐ,"['1', 'Phòng khám Sản phụ khoa Phúc Ngọc', '261A Hồng BàngPhường 1 Quận 5 TP. Hồ Chí Minh']"
674,07105/HCM-GPHĐ,"['6', 'Phòng khám Minh Khoa', '18 Phạm Hữu ChíPhường 2 Quận 5 TP. Hồ Chí Minh']"
674,06968/HCM-GPHĐ,"['4', 'Phòng khám Chấn thương chỉnh hình', '835/19A Trần Hưng ĐạoPhường 1 Quận 5 TP. Hồ Chí Minh']"
674,04163/HCM-GPHĐ,"['3', 'Chi nhánh 2 Công ty TNHH Thương mại Dịch vụ Phát Hoàng Kiều', '57 Nguyễn Văn CừPhường 1 Quận 5 TP. Hồ Chí Minh']"
675,07384/HCM-GPHĐ,"['1', 'Phòng khám chuyên khoa Da Liễu (Thuộc Công ty TNHH vẻ đẹp chuyên nghiệp Toàn cầu)', '79 Ngô Thời Nhiệm, Phường 6, Quận 3, TP Hồ Chí Minh']"
675,07148/HCM-GPHĐ,"['2', 'Hộ kinh doanh Phòng khám chữa bệnh chuyên khoa Da liễu', 'số 04 Phạm Đình ToáiPhường 6 Quận 3 TP. Hồ Chí Minh']"
675,04790/HCM-GPHĐ,"['5', 'Phòng khám chuyên khoa Răng hàm mặt (Thuộc Công ty TNHH Thẩm mỹ Blossom)', '119-121 Võ Văn Tần, Phường 6, Quận 3, TP Hồ Chí Minh']"
675,06944/HCM-GPHĐ,"['6', 'Hộ kinh doanh Phòng khám chuyên khoa Da liễu - Thẩm mỹ Bs. Nguyễn Thị Ánh Hiền CKI Da liễu', '107/3, Phường 6, Quận 3, TP Hồ Chí Minh']"
675,06821/HCM-GPHĐ,"['7', 'Công ty TNHH KeangNam Korea', '223 Hai Bà TrưngPhường 6 Quận 3 TP. Hồ Chí Minh']"
675,06985/HCM-GPHĐ,"['8', 'Hộ kinh doanh Nha khoa Souris', '128 Trần Quốc ThảoPhường 7 Quận 3 TP. Hồ Chí Minh']"
675,03118/HCM-GPHĐ,"['9', 'Công ty TNHH Thương mại &  Dịch vụ Nha khoa Ngọc Trang', '63 Tú XươngPhường 7 Quận 3 TP. Hồ Chí Minh']"
675,07300/HCM-GPHĐ,"['10', 'Chi nhánh 1 Công ty TNHH Chất lượng cuộc sống Kim Cương - Trung tâm chống lão hóa da Diamond', '179 Võ Thị SáuPhường 7 Quận 3 TP. Hồ Chí Minh']"
676,03924/HCM-GPHĐ,"['5', 'Hộ kinh doanh Phòng khám chuyên khoa Vật lý trị liệu-Phục hồi chức năng', '1015, Phường 4, Quận 5, TP Hồ Chí Minh']"
676,02439/HCM-GPHĐ,"['4', 'Chi nhánh Công ty TNHH Thương mại Dịch vụ Y khoa Eurovie - Phòng khám đa khoa Eurovie', '210A Trần Bình TrọngPhường 4 Quận 5 TP. Hồ Chí Minh']"
676,07288/HCM-GPHĐ,"['7', 'Phòng khám chuyên khoa chỉnh hình Sài Gòn', '900 Nguyễn TrãiPhường 4 Quận 5 TP. Hồ Chí Minh']"
676,07295/HCM-GPHĐ,"['8', 'Hộ kinh doanh Phòng khám Sản phụ khoa BS Nguyễn Ngọc Thoại', '338/10 An Dương VươngPhường 4 Quận 5 TP. Hồ Chí Minh']"
676,00006/HCM-GPHĐ,"['9', 'Công ty TNHH Y khoa MEDIC Tân Hưng', '88 Ngô QuyềnPhường 7 Quận 5 TP. Hồ Chí Minh']"
676,07290/HCM-GPHĐ,"['1', 'Hộ kinh doanh Phòng khám Nội THS-BS Diệp Thị Thanh Bình', '213 Trần Bình TrọngPhường 3 Quận 5 TP. Hồ Chí Minh']"
677,06884/HCM-GPHĐ,"['1', 'Doanh nghiệp tư nhân Thương mại - Dịch vụ Vị Ký', '443 Trần PhúPhường 7 Quận 5 TP. Hồ Chí Minh']"
677,07266/HCM-GPHĐ,"['10', 'Phòng khám Nội tổng hợp - Tiến sĩ, Bác sĩ Nguyễn Đức Bằng', 'Số 005 Chung cư Ngô QuyềnPhường 9 Quận 5 TP. Hồ Chí Minh']"
677,03918/HCM-GPHĐ,"['5', 'Trung tâm Xét nghiệm và Chẩn đoán y khoa - Medical Diag Center', 'số 309 đường Trần PhúPhường 8 Quận 5 TP. Hồ Chí Minh']"
678,07138/HCM-GPHĐ,"['2', 'Phòng khám ngoài giờ - Chuyên khoa Mắt', '57/41B Trần Nhân TônPhường 9 Quận 5 TP. Hồ Chí Minh']"
678,06989/HCM-GPHĐ,"['8', 'Phòng khám chuyên khoa Nội - BS Trường', 'số 4 Đường số 11Phường 1 Quận 6 TP. Hồ Chí Minh']"
678,07046/HCM-GPHĐ,"['1', 'Phòng khám điều trị da liễu', '145 Nguyễn Chí ThanhPhường 9 Quận 5 TP. Hồ Chí Minh']"
679,07379/HCM-GPHĐ,"['2', 'Hộ kinh doanh Phòng mạch Bác sĩ Thúy Hằng', '164 Chợ LớnPhường 1 Quận 6 TP. Hồ Chí Minh']"
679,07364/HCM-GPHĐ,"['4', 'Hộ kinh doanh Phòng khám ngoài giờ chuyên ngành Nhi khoa', '167B Nguyễn Văn LuôngPhường 1 Quận 6 TP. Hồ Chí Minh']"
679,07412/HCM-GPHĐ,"['6', 'Hộ kinh doanh Nhà thuốc Hằng Đức Đường', '27 Bà HomPhường 1 Quận 6 TP. Hồ Chí Minh']"
679,07340/HCM-GPHĐ,"['7', 'Hộ kinh doanh Phòng khám ngoài giờ chuyên ngành Nội tổng quát', '167B Nguyễn Văn LuôngPhường 1 Quận 6 TP. Hồ Chí Minh']"
679,07124/HCM-GPHĐ,"['8', 'Hộ kinh doanh Phòng khám chuyên khoa Nhi', '881 Hậu Giang, Phường 1, Quận 6, TP Hồ Chí Minh']"
679,07299/HCM-GPHĐ,"['10', 'Chi nhánh Công ty TNHH Thương mại và Dịch vụ Thiện Hoa', '249E Nguyễn Văn LuôngPhường 1 Quận 6 TP. Hồ Chí Minh']"
680,06896/HCM-GPHĐ,"['8', 'Công ty TNHH DR. Thạch Văn Toàn', '30 Phan Văn TrịPhường 2 Quận 5 TP. Hồ Chí Minh']"
680,07107/HCM-GPHĐ,"['7', 'Phòng khám Minh Khoa', '18 Phạm Hữu ChíPhường 2 Quận 5 TP. Hồ Chí Minh']"
680,07372/HCM-GPHĐ,"['6', 'Hộ kinh doanh Phòng khám chuyên khoa Ngoại chấn thương chỉnh hình', '37 Phan Văn TrịPhường 2 Quận 5 TP. Hồ Chí Minh']"
680,06869/HCM-GPHĐ,"['9', 'Công ty Cổ phần Bác sĩ Gia Đình Việt', '195B Nguyễn Chí ThanhPhường 2 Quận 5 TP. Hồ Chí Minh']"
680,06167/HCM-GPHĐ,"['5', 'Công ty TNHH USMILE', '90, Phường 2, Quận 5, TP Hồ Chí Minh']"
680,06157/HCM-GPHĐ,"['10', 'Chi Nhánh Công ty TNHH Trang Hà', '7A, Phường 2, Quận 5, TP Hồ Chí Minh']"
681,07017/HCM-GPHĐ,"['1', 'Hộ kinh doanh Phòng khám sản phụ khoa CKII Hà Thị Hồng Cúc', '50 Bình TiênPhường 3 Quận 6 TP. Hồ Chí Minh']"
681,05671/HCM-GPHĐ,"['5', 'Hộ kinh doanh Phòng khám Nội tổng quát', '93 Tân Hòa ĐôngPhường 4 Quận 6 TP. Hồ Chí Minh']"
681,07129/HCM-GPHĐ,"['3', 'Hộ kinh doanh Phòng khám Nha khoa Đốc Tờ Lee', '139 Tân Hòa ĐôngPhường 4 Quận 6 TP. Hồ Chí Minh']"
681,02971/HCM-GPHĐ,"['9', 'Hộ kinh doanh Nha khoa Hồng Kiển', '25/23 Bà Ký, Phường 9, Quận 6, TP Hồ Chí Minh']"
681,07187/HCM-GPHĐ,"['8', 'Hộ kinh doanh Nha khoa Gia Huy', '261 Bình TiênPhường 8 Quận 6 TP. Hồ Chí Minh']"
681,06816/HCM-GPHĐ,"['7', 'Hộ kinh doanh Phòng mạch BS Vân khám bệnh, chữa bệnh Nội khoa', '417 Phạm Văn ChíPhường 7 Quận 6 TP. Hồ Chí Minh']"
681,06986/HCM-GPHĐ,"['6', 'Hộ kinh doanh Tế Công Đường', '743/31Y Hồng BàngPhường 6 Quận 6 TP. Hồ Chí Minh']"
682,06840/HCM-GPHĐ,"['9', 'Công ty Cổ phần Dịch vụ Y tế HimLam', '28 Nguyễn Thị ThậpPhường Tân Hưng Quận 7 TP. Hồ Chí Minh']"
682,07053/HCM-GPHĐ,"['8', 'Công ty Trách nhiệm hữu hạn Mizaya', '24 Đường số 1, Khu Dân cư Him LamPhường Tân Hưng Quận 7 TP. Hồ Chí Minh']"
682,07324/HCM-GPHĐ,"['7', 'Công ty TNHH Một thành viên Quản trị Bầu Trời Xanh', '131 Nguyễn Thị Thập, Khu đô thị mới Him LamPhường Tân Hưng Quận 7 TP. Hồ Chí Minh']"
682,07000/HCM-GPHĐ,"['2', 'Phòng khám BS CKI Đào Đức Cường', '13 Đường D1Phường Tân Hưng Quận 7 TP. Hồ Chí Minh']"
682,07065/HCM-GPHĐ,"['3', 'Chi nhánh Công ty TNHH Dịch vụ Chăm sóc sức khỏe SMART CARE', 'Tầng trệt Block B, Khu Thương mại 0.02 Chung cư Himlam Riverside, Đường D1Phường Tân Hưng Quận 7 TP. Hồ Chí Minh']"
682,02593/HCM-GPHĐ,"['4', 'Công ty Cổ phần Dịch vụ Y tế HimLam', '28 Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, TP Hồ Chí Minh']"
682,06973/HCM-GPHĐ,"['5', 'Phòng khám Phụ Sản IPS (thuộc Công ty Trách nhiệm hữu hạn Steril Medi VietNam)', '58 Đường D1, Khu dân cư Him LamPhường Tân Hưng Quận 7 TP. Hồ Chí Minh']"
682,07276/HCM-GPHĐ,"['6', 'Phòng khám chuyên khoa MIZAYA (thuộc Công ty Trách nhiệm hữu hạn MIZAYA)', 'số 24 Đường số 1, Khu dân cư Him LamPhường Tân Hưng Quận 7 TP. Hồ Chí Minh']"
683,05659/HCM-GPHĐ,"['1', 'Công ty TNHH Một thành viên Double N Aesthetics Việt Nam', 'Mặt bằng số 03-32, Lầu 3, SC Vivocity, 1058 đường Nguyễn Văn Linh, Khu phố 1Phường Tân Phong Quận 7 TP. Hồ Chí Minh']"
683,06917/HCM-GPHĐ,"['3', 'Chi nhánh Công ty TNHH Phòng khám đa khoa Liên Tâm - Phòng khám đa khoa Liên Tâm 3', 'R4-08 đường Hưng Phước 2Phường Tân Phong Quận 7 TP. Hồ Chí Minh']"
683,06833/HCM-GPHĐ,"['4', 'Công ty TNHH Phòng khám đa khoa Best International', '68 Đường số 2, Khu phố Hưng Gia 5Phường Tân Phong Quận 7 TP. Hồ Chí Minh']"
683,05653/HCM-GPHĐ,"['5', 'Công ty TNHH Đông Y Liên Từ Quang', '31 Đường số 53, khu phố 2Phường Tân Phong Quận 7 TP. Hồ Chí Minh']"
683,07018/HCM-GPHĐ,"['8', 'Trần Minh Đông 1962', '73 Cao Triều Phát, Khu Hưng Phước 2Phường Tân Phong Quận 7 TP. Hồ Chí Minh']"
683,07231/HCM-GPHĐ,"['7', 'Công ty TNHH Mediheal', '160 Hà Huy TậpPhường Tân Phong Quận 7 TP. Hồ Chí Minh']"
683,01626/HCM-GPHĐ,"['10', 'Công ty TNHH Phát triển Công nghệ Nha khoa Sunsmile', '09 Đường Nội Khu Hưng Phước 1Phường Tân Phong Quận 7 TP. Hồ Chí Minh']"
683,07308/HCM-GPHĐ,"['6', 'Hộ Kinh Doanh Phòng Khám Vĩnh Khang', '16 Bầu Cát 5, Phường 14, Quận Tân Bình, TP Hồ Chí Minh']"
684,06815/HCM-GPHĐ,"['1', 'Công ty TNHH Phòng khám Sản khoa Nhi khoa và Bảo sanh Sài Gòn', '722-724, Phường Tân Phú, Quận 7, TP Hồ Chí Minh']"
684,06749/HCM-GPHĐ,"['2', 'Công ty TNHH Phòng khám Sản khoa Nhi khoa và Bảo sanh Sài Gòn', '722-724 Huỳnh Tấn PhátPhường Tân Phú Quận 7 TP. Hồ Chí Minh']"
684,04264/HCM-GPHĐ,"['4', 'Hộ kinh doanh Phòng khám nha khoa Tâm Đức', '712 Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, TP Hồ Chí Minh']"
684,04100/HCM-GPHĐ,"['5', 'Phòng khám Chăm sóc Sức khỏe Maple thuộc Công ty TNHH Lá Phong Quốc Tế', 'Lô MD6, Khu A - Khu đô thị mới Nam Thành phố, Phường Tân Phú, Quận 7, TP Hồ Chí Minh']"
684,00359/HCM-GPHĐ,"['6', 'Công ty TNHH Thẩm mỹ viện White Palace', 'Số 2 Tân MỹPhường Tân Phú Quận 7 TP. Hồ Chí Minh']"
684,07421/HCM-GPHĐ,"['7', 'Phòng khám chuyên khoa Răng Hàm Mặt (Thuộc Công ty TNHH Line Dental)', '206-208 Khu phố Mỹ Kim 2, Đường số 10, Phường Tân Hưng, Quận 7, TP Hồ Chí Minh']"
684,06770/HCM-GPHĐ,"['8', 'Phòng khám đa khoa thuộc Trung tâm Y tế Quận 7', '101, Phường Tân Phú, Quận 7, TP Hồ Chí Minh']"
684,07013/HCM-GPHĐ,"['9', 'Nguyễn Tuấn Tài', '06 Đường số 7Phường Tân Kiểng Quận 7 TP. Hồ Chí Minh']"
684,04104/HCM-GPHĐ,"['10', 'Phòng Khám Chuyên Khoa Răng Hàm Mặt ( Công ty TNHH Trang thiết bị và Dịch vụ Y tế Bảo Nam)', '10 Lâm Văn Bền, Phường Tân Kiểng, Quận 7, TP Hồ Chí Minh']"
685,07022/HCM-GPHĐ,"['5', 'Hộ kinh doanh Vạn Tế Đường', '46 Tháp MườiPhường 2 Quận 6 TP. Hồ Chí Minh']"
685,02356/HCM-GPHĐ,"['2', 'Hộ kinh doanh Đỗ Hữu Thắng', '46 Phạm Văn Chí, Phường 1, Quận 6, TP Hồ Chí Minh']"
685,07317/HCM-GPHĐ,"['6', 'Hộ kinh doanh Nguyễn Ngọc Thạch', 'Q3 Cứ xá Phú Lâm A, Phường 2, Quận 6, TP Hồ Chí Minh']"
685,07205/HCM-GPHĐ,"['9', 'Hộ kinh doanh Phòng chuẩn trị Y học cổ truyền Tuệ Tĩnh Đường Lộc Uyễn', '121 Kinh Dương VươngPhường 2 Quận 6 TP. Hồ Chí Minh']"
685,06956/HCM-GPHĐ,"['8', 'Hộ kinh doanh Phòng khám bệnh nội tổng hợp', '628/17A, Phường 2, Quận 6, TP Hồ Chí Minh']"
685,07350/HCM-GPHĐ,"['4', 'Hộ kinh doanh Phòng Xét nghiệm Y khoa Năm Bốn Một', '541 Hậu GiangPhường 1 Quận 6 TP. Hồ Chí Minh']"
685,07369/HCM-GPHĐ,"['10', 'Hộ kinh doanh Trần Thị Trâm', '124 Cao Văn LầuPhường 2 Quận 6 TP. Hồ Chí Minh']"
685,07190/HCM-GPHĐ,"['1', 'Hộ kinh doanh Phòng khám chuyên khoa Ung Bướu', '101 Đường số 22Phường 1 Quận 6 TP. Hồ Chí Minh']"
685,07418/HCM-GPHĐ,"['7', 'Công ty TNHH Nha khoa Trao Nụ Cười', '422 Nguyễn Văn LuôngPhường 2 Quận 6 TP. Hồ Chí Minh']"
685,07200/HCM-GPHĐ,"['3', 'Hộ kinh doanh Phòng khám tổng quát', '208 Trần Văn KiểuPhường 1 Quận 6 TP. Hồ Chí Minh']"
686,07215/HCM-GPHĐ,"['9', 'Hộ kinh doanh Phòng khám sản phụ khoa An Nhiên', '934 Tạ Quang BửuPhường 5 Quận 8 TP. Hồ Chí Minh']"
686,05670/HCM-GPHĐ,"['8', 'Công ty TNHH Golden Protection', '938C đường Tạ Quang Bửu - Khu Dân cư Bùi Minh Trực IIIPhường 5 Quận 8 TP. Hồ Chí Minh']"
686,06872/HCM-GPHĐ,"['7', 'Hộ kinh doanh Phòng khám chuyên khoa Nhi - Bs Nguyễn Thị Ngọc Sương', '78 Hoàng Minh ĐạoPhường 5 Quận 8 TP. Hồ Chí Minh']"
